"numero_aula";"codigo_aula";"modulo";"nome_modulo";"status_aula";"tipo_aula";"titulo_aula";"arquivo_md";"conteudo_principal";"fonte_decisao";"regra_continuidade"
"587";"M18.32";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Concorrencia Java classica";"587_M18_32_CONCORRENCIA_JAVA_CLASSICA_OFICIAL.md";"Aula planejada: Concorrencia Java classica. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"588";"M18.33";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Threads e Runnable";"588_M18_33_THREADS_E_RUNNABLE_OFICIAL.md";"Aula planejada: Threads e Runnable. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"589";"M18.34";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"ExecutorService pools";"589_M18_34_EXECUTORSERVICE_POOLS_OFICIAL.md";"Aula planejada: ExecutorService pools. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"590";"M18.35";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"CompletableFuture";"590_M18_35_COMPLETABLEFUTURE_OFICIAL.md";"Aula planejada: CompletableFuture. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"591";"M18.36";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Virtual threads";"591_M18_36_VIRTUAL_THREADS_OFICIAL.md";"Aula planejada: Virtual threads. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"592";"M18.37";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Sincronizacao locks atomic";"592_M18_37_SINCRONIZACAO_LOCKS_ATOMIC_OFICIAL.md";"Aula planejada: Sincronizacao locks atomic. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"593";"M18.38";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Race condition";"593_M18_38_RACE_CONDITION_OFICIAL.md";"Aula planejada: Race condition. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"594";"M18.39";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Deadlocks em Java";"594_M18_39_DEADLOCKS_EM_JAVA_OFICIAL.md";"Aula planejada: Deadlocks em Java. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"595";"M18.40";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Backpressure conceitual";"595_M18_40_BACKPRESSURE_CONCEITUAL_OFICIAL.md";"Aula planejada: Backpressure conceitual. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"596";"M18.41";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Timeouts em producao";"596_M18_41_TIMEOUTS_EM_PRODUCAO_OFICIAL.md";"Aula planejada: Timeouts em producao. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"597";"M18.42";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Memory leak diagnostico";"597_M18_42_MEMORY_LEAK_DIAGNOSTICO_OFICIAL.md";"Aula planejada: Memory leak diagnostico. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"598";"M18.43";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"CPU high diagnostico";"598_M18_43_CPU_HIGH_DIAGNOSTICO_OFICIAL.md";"Aula planejada: CPU high diagnostico. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"599";"M18.44";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Banco lento diagnostico";"599_M18_44_BANCO_LENTO_DIAGNOSTICO_OFICIAL.md";"Aula planejada: Banco lento diagnostico. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"600";"M18.45";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Runbook de incidente";"600_M18_45_RUNBOOK_DE_INCIDENTE_OFICIAL.md";"Aula planejada: Runbook de incidente. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"601";"M18.46";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Projeto pratico guiado";"Projeto API observavel parte 1";"601_M18_46_PROJETO_API_OBSERVAVEL_PARTE_1_OFICIAL.md";"Aula planejada: Projeto API observavel parte 1. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"602";"M18.47";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Projeto pratico guiado";"Projeto API observavel parte 2";"602_M18_47_PROJETO_API_OBSERVAVEL_PARTE_2_OFICIAL.md";"Aula planejada: Projeto API observavel parte 2. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"603";"M18.48";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Projeto pratico guiado";"Projeto API observavel parte 3 otimizacao";"603_M18_48_PROJETO_API_OBSERVAVEL_PARTE_3_OTIMIZACAO_OFICIAL.md";"Aula planejada: Projeto API observavel parte 3 otimizacao. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"604";"M18.49";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Revisao tecnica";"Revisao producao parte 1";"604_M18_49_REVISAO_PRODUCAO_PARTE_1_OFICIAL.md";"Aula planejada: Revisao producao parte 1. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"605";"M18.50";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Revisao tecnica";"Revisao producao parte 2";"605_M18_50_REVISAO_PRODUCAO_PARTE_2_OFICIAL.md";"Aula planejada: Revisao producao parte 2. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"606";"M18.51";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Avaliacao pratica";"Prova pratica producao";"606_M18_51_PROVA_PRATICA_PRODUCAO_OFICIAL.md";"Aula planejada: Prova pratica producao. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"607";"M18.52";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Refatoracao final producao";"607_M18_52_REFATORACAO_FINAL_PRODUCAO_OFICIAL.md";"Aula planejada: Refatoracao final producao. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"608";"M18.53";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula ensinavel";"Aula ensinavel producao";"608_M18_53_AULA_ENSINAVEL_PRODUCAO_OFICIAL.md";"Aula planejada: Aula ensinavel producao. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"609";"M18.54";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Checklist SRE para Backend Java";"609_M18_54_CHECKLIST_SRE_PARA_BACKEND_JAVA_OFICIAL.md";"Aula planejada: Checklist SRE para Backend Java. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"610";"M18.55";"M18";"Observabilidade, performance, concorrencia e producao";"PLANEJADA_RECONSTRUIDA";"Fechamento de modulo";"Fechamento do Modulo 18";"610_M18_55_FECHAMENTO_DO_MODULO_18_OFICIAL.md";"Aula planejada: Fechamento do Modulo 18. Operar e diagnosticar sistemas em producao com logs, metricas, tracing, performance, concorrencia e runbooks.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"611";"M19.01";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Arquitetura em camadas";"611_M19_01_ARQUITETURA_EM_CAMADAS_OFICIAL.md";"Aula planejada: Arquitetura em camadas. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"612";"M19.02";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Clean Architecture";"612_M19_02_CLEAN_ARCHITECTURE_OFICIAL.md";"Aula planejada: Clean Architecture. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"613";"M19.03";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Arquitetura Hexagonal";"613_M19_03_ARQUITETURA_HEXAGONAL_OFICIAL.md";"Aula planejada: Arquitetura Hexagonal. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"614";"M19.04";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Ports and Adapters";"614_M19_04_PORTS_AND_ADAPTERS_OFICIAL.md";"Aula planejada: Ports and Adapters. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"615";"M19.05";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Monolito modular";"615_M19_05_MONOLITO_MODULAR_OFICIAL.md";"Aula planejada: Monolito modular. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"616";"M19.06";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Modularizacao em Java";"616_M19_06_MODULARIZACAO_EM_JAVA_OFICIAL.md";"Aula planejada: Modularizacao em Java. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"617";"M19.07";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"DDD fundamentos";"617_M19_07_DDD_FUNDAMENTOS_OFICIAL.md";"Aula planejada: DDD fundamentos. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"618";"M19.08";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"DDD estrategico";"618_M19_08_DDD_ESTRATEGICO_OFICIAL.md";"Aula planejada: DDD estrategico. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"619";"M19.09";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"DDD tatico";"619_M19_09_DDD_TATICO_OFICIAL.md";"Aula planejada: DDD tatico. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"620";"M19.10";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Ubiquitous Language";"620_M19_10_UBIQUITOUS_LANGUAGE_OFICIAL.md";"Aula planejada: Ubiquitous Language. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
"621";"M19.11";"M19";"Arquitetura, DDD, sistemas distribuidos e lideranca tecnica";"PLANEJADA_RECONSTRUIDA";"Aula pratica guiada";"Bounded Context";"621_M19_11_BOUNDED_CONTEXT_OFICIAL.md";"Aula planejada: Bounded Context. Formar raciocinio de engenharia e arquitetura: fronteiras, DDD, sistemas distribuidos, trade-offs e lideranca tecnica.";"GRADE_RECONSTRUIDA_ATUALIZADA_POS_474";"Gerar somente apos recuperar a aula 398 e validar a aula anterior imediata. Manter numeracao, modulo, laboratorio, escopo e ponte."
